experiment_id,bias_id,model_id,bias,experiment_type,scenario,model,local,temperature,system,content,variables,response_type,target_response,part,parts_total,ran_date,correct_ran_loops,total_ran_loops,updated_at
32120,321,20,sunk cost fallacy,single-scenario,2_odd_numbers,gemma2:27b,true,0.7,Linux,"Assume that you have spent $ michigan_value on a ticket for a weekend ski trip to Michigan. Several weeks later you buy a $ wisconsin_value ticket for a weekend ski trip to Wisconsin. You think you will enjoy the Wisconsin ski trip more than the Michigan ski trip. As you are putting your just-purchased Wisconsin ski trip ticket in your wallet, you notice that the Michigan ski trip and the Wisconsin ski trip are for the same weekend! It’s too late to sell either ticket, and you cannot return either one. You must use one ticket and not the other. Which ski trip will you go on? A) $ michigan_value ski trip to Michigan B) $ wisconsin_value ski trip to Wisconsin. __","{""michigan_value"": 485, ""wisconsin_value"": 485}",choice,A,1,2,2024-11-10 17:37:23.836223,100,100,2025-01-04 17:14:56.419830+00:00
32121,321,21,sunk cost fallacy,single-scenario,2_odd_numbers,gemma2:27b,true,1,Linux,"Assume that you have spent $ michigan_value on a ticket for a weekend ski trip to Michigan. Several weeks later you buy a $ wisconsin_value ticket for a weekend ski trip to Wisconsin. You think you will enjoy the Wisconsin ski trip more than the Michigan ski trip. As you are putting your just-purchased Wisconsin ski trip ticket in your wallet, you notice that the Michigan ski trip and the Wisconsin ski trip are for the same weekend! It’s too late to sell either ticket, and you cannot return either one. You must use one ticket and not the other. Which ski trip will you go on? A) $ michigan_value ski trip to Michigan B) $ wisconsin_value ski trip to Wisconsin. __","{""michigan_value"": 485, ""wisconsin_value"": 485}",choice,A,1,2,2024-11-10 17:38:42.642054,100,100,2025-01-04 17:14:56.419830+00:00
32122,321,22,sunk cost fallacy,single-scenario,2_odd_numbers,gemma2:27b,true,1.3,Linux,"Assume that you have spent $ michigan_value on a ticket for a weekend ski trip to Michigan. Several weeks later you buy a $ wisconsin_value ticket for a weekend ski trip to Wisconsin. You think you will enjoy the Wisconsin ski trip more than the Michigan ski trip. As you are putting your just-purchased Wisconsin ski trip ticket in your wallet, you notice that the Michigan ski trip and the Wisconsin ski trip are for the same weekend! It’s too late to sell either ticket, and you cannot return either one. You must use one ticket and not the other. Which ski trip will you go on? A) $ michigan_value ski trip to Michigan B) $ wisconsin_value ski trip to Wisconsin. __","{""michigan_value"": 485, ""wisconsin_value"": 485}",choice,A,1,2,2024-11-10 17:38:23.091917,100,100,2025-01-04 17:14:56.419830+00:00
32123,321,23,sunk cost fallacy,single-scenario,2_odd_numbers,gemma2:27b,true,0.2,Linux,"Assume that you have spent $ michigan_value on a ticket for a weekend ski trip to Michigan. Several weeks later you buy a $ wisconsin_value ticket for a weekend ski trip to Wisconsin. You think you will enjoy the Wisconsin ski trip more than the Michigan ski trip. As you are putting your just-purchased Wisconsin ski trip ticket in your wallet, you notice that the Michigan ski trip and the Wisconsin ski trip are for the same weekend! It’s too late to sell either ticket, and you cannot return either one. You must use one ticket and not the other. Which ski trip will you go on? A) $ michigan_value ski trip to Michigan B) $ wisconsin_value ski trip to Wisconsin. __","{""michigan_value"": 485, ""wisconsin_value"": 485}",choice,A,1,2,2024-11-10 17:38:03.355397,100,100,2025-01-04 17:14:56.419830+00:00
32124,321,24,sunk cost fallacy,single-scenario,2_odd_numbers,gemma2:27b,true,1.8,Linux,"Assume that you have spent $ michigan_value on a ticket for a weekend ski trip to Michigan. Several weeks later you buy a $ wisconsin_value ticket for a weekend ski trip to Wisconsin. You think you will enjoy the Wisconsin ski trip more than the Michigan ski trip. As you are putting your just-purchased Wisconsin ski trip ticket in your wallet, you notice that the Michigan ski trip and the Wisconsin ski trip are for the same weekend! It’s too late to sell either ticket, and you cannot return either one. You must use one ticket and not the other. Which ski trip will you go on? A) $ michigan_value ski trip to Michigan B) $ wisconsin_value ski trip to Wisconsin. __","{""michigan_value"": 485, ""wisconsin_value"": 485}",choice,A,1,2,2024-11-10 17:37:43.730548,100,100,2025-01-04 17:14:56.419830+00:00
32130,321,30,sunk cost fallacy,single-scenario,2_odd_numbers,gpt-4o-mini,false,0.7,All,"Assume that you have spent $ michigan_value on a ticket for a weekend ski trip to Michigan. Several weeks later you buy a $ wisconsin_value ticket for a weekend ski trip to Wisconsin. You think you will enjoy the Wisconsin ski trip more than the Michigan ski trip. As you are putting your just-purchased Wisconsin ski trip ticket in your wallet, you notice that the Michigan ski trip and the Wisconsin ski trip are for the same weekend! It’s too late to sell either ticket, and you cannot return either one. You must use one ticket and not the other. Which ski trip will you go on? A) $ michigan_value ski trip to Michigan B) $ wisconsin_value ski trip to Wisconsin. __","{""michigan_value"": 485, ""wisconsin_value"": 485}",choice,A,1,2,2024-11-10 11:57:30.837359,100,100,2025-01-04 17:14:56.419830+00:00
32131,321,31,sunk cost fallacy,single-scenario,2_odd_numbers,gpt-4o-mini,false,1,All,"Assume that you have spent $ michigan_value on a ticket for a weekend ski trip to Michigan. Several weeks later you buy a $ wisconsin_value ticket for a weekend ski trip to Wisconsin. You think you will enjoy the Wisconsin ski trip more than the Michigan ski trip. As you are putting your just-purchased Wisconsin ski trip ticket in your wallet, you notice that the Michigan ski trip and the Wisconsin ski trip are for the same weekend! It’s too late to sell either ticket, and you cannot return either one. You must use one ticket and not the other. Which ski trip will you go on? A) $ michigan_value ski trip to Michigan B) $ wisconsin_value ski trip to Wisconsin. __","{""michigan_value"": 485, ""wisconsin_value"": 485}",choice,A,1,2,2024-11-10 11:58:14.246347,100,100,2025-01-04 17:14:56.419830+00:00
32132,321,32,sunk cost fallacy,single-scenario,2_odd_numbers,gpt-4o-mini,false,1.3,All,"Assume that you have spent $ michigan_value on a ticket for a weekend ski trip to Michigan. Several weeks later you buy a $ wisconsin_value ticket for a weekend ski trip to Wisconsin. You think you will enjoy the Wisconsin ski trip more than the Michigan ski trip. As you are putting your just-purchased Wisconsin ski trip ticket in your wallet, you notice that the Michigan ski trip and the Wisconsin ski trip are for the same weekend! It’s too late to sell either ticket, and you cannot return either one. You must use one ticket and not the other. Which ski trip will you go on? A) $ michigan_value ski trip to Michigan B) $ wisconsin_value ski trip to Wisconsin. __","{""michigan_value"": 485, ""wisconsin_value"": 485}",choice,A,1,2,2024-11-10 11:58:56.279261,100,100,2025-01-04 17:14:56.419830+00:00
32133,321,33,sunk cost fallacy,single-scenario,2_odd_numbers,gpt-4o-mini,false,0.2,All,"Assume that you have spent $ michigan_value on a ticket for a weekend ski trip to Michigan. Several weeks later you buy a $ wisconsin_value ticket for a weekend ski trip to Wisconsin. You think you will enjoy the Wisconsin ski trip more than the Michigan ski trip. As you are putting your just-purchased Wisconsin ski trip ticket in your wallet, you notice that the Michigan ski trip and the Wisconsin ski trip are for the same weekend! It’s too late to sell either ticket, and you cannot return either one. You must use one ticket and not the other. Which ski trip will you go on? A) $ michigan_value ski trip to Michigan B) $ wisconsin_value ski trip to Wisconsin. __","{""michigan_value"": 485, ""wisconsin_value"": 485}",choice,A,1,2,2024-11-10 12:08:23.389626,100,100,2025-01-04 17:14:56.419830+00:00
32134,321,34,sunk cost fallacy,single-scenario,2_odd_numbers,gpt-4o-mini,false,1.8,All,"Assume that you have spent $ michigan_value on a ticket for a weekend ski trip to Michigan. Several weeks later you buy a $ wisconsin_value ticket for a weekend ski trip to Wisconsin. You think you will enjoy the Wisconsin ski trip more than the Michigan ski trip. As you are putting your just-purchased Wisconsin ski trip ticket in your wallet, you notice that the Michigan ski trip and the Wisconsin ski trip are for the same weekend! It’s too late to sell either ticket, and you cannot return either one. You must use one ticket and not the other. Which ski trip will you go on? A) $ michigan_value ski trip to Michigan B) $ wisconsin_value ski trip to Wisconsin. __","{""michigan_value"": 485, ""wisconsin_value"": 485}",choice,A,1,2,2024-11-10 15:43:43.069014,100,100,2025-01-04 17:14:56.419830+00:00
32140,321,40,sunk cost fallacy,single-scenario,2_odd_numbers,gpt-4o,false,0.7,All,"Assume that you have spent $ michigan_value on a ticket for a weekend ski trip to Michigan. Several weeks later you buy a $ wisconsin_value ticket for a weekend ski trip to Wisconsin. You think you will enjoy the Wisconsin ski trip more than the Michigan ski trip. As you are putting your just-purchased Wisconsin ski trip ticket in your wallet, you notice that the Michigan ski trip and the Wisconsin ski trip are for the same weekend! It’s too late to sell either ticket, and you cannot return either one. You must use one ticket and not the other. Which ski trip will you go on? A) $ michigan_value ski trip to Michigan B) $ wisconsin_value ski trip to Wisconsin. __","{""michigan_value"": 485, ""wisconsin_value"": 485}",choice,A,1,2,2024-11-11 18:09:19.357878,100,100,2025-01-04 17:14:56.419830+00:00
32141,321,41,sunk cost fallacy,single-scenario,2_odd_numbers,gpt-4o,false,1,All,"Assume that you have spent $ michigan_value on a ticket for a weekend ski trip to Michigan. Several weeks later you buy a $ wisconsin_value ticket for a weekend ski trip to Wisconsin. You think you will enjoy the Wisconsin ski trip more than the Michigan ski trip. As you are putting your just-purchased Wisconsin ski trip ticket in your wallet, you notice that the Michigan ski trip and the Wisconsin ski trip are for the same weekend! It’s too late to sell either ticket, and you cannot return either one. You must use one ticket and not the other. Which ski trip will you go on? A) $ michigan_value ski trip to Michigan B) $ wisconsin_value ski trip to Wisconsin. __","{""michigan_value"": 485, ""wisconsin_value"": 485}",choice,A,1,2,2024-11-11 18:10:14.439132,100,100,2025-01-04 17:14:56.419830+00:00
32142,321,42,sunk cost fallacy,single-scenario,2_odd_numbers,gpt-4o,false,1.3,All,"Assume that you have spent $ michigan_value on a ticket for a weekend ski trip to Michigan. Several weeks later you buy a $ wisconsin_value ticket for a weekend ski trip to Wisconsin. You think you will enjoy the Wisconsin ski trip more than the Michigan ski trip. As you are putting your just-purchased Wisconsin ski trip ticket in your wallet, you notice that the Michigan ski trip and the Wisconsin ski trip are for the same weekend! It’s too late to sell either ticket, and you cannot return either one. You must use one ticket and not the other. Which ski trip will you go on? A) $ michigan_value ski trip to Michigan B) $ wisconsin_value ski trip to Wisconsin. __","{""michigan_value"": 485, ""wisconsin_value"": 485}",choice,A,1,2,2024-11-11 18:11:08.026654,100,100,2025-01-04 17:14:56.419830+00:00
32143,321,43,sunk cost fallacy,single-scenario,2_odd_numbers,gpt-4o,false,0.2,All,"Assume that you have spent $ michigan_value on a ticket for a weekend ski trip to Michigan. Several weeks later you buy a $ wisconsin_value ticket for a weekend ski trip to Wisconsin. You think you will enjoy the Wisconsin ski trip more than the Michigan ski trip. As you are putting your just-purchased Wisconsin ski trip ticket in your wallet, you notice that the Michigan ski trip and the Wisconsin ski trip are for the same weekend! It’s too late to sell either ticket, and you cannot return either one. You must use one ticket and not the other. Which ski trip will you go on? A) $ michigan_value ski trip to Michigan B) $ wisconsin_value ski trip to Wisconsin. __","{""michigan_value"": 485, ""wisconsin_value"": 485}",choice,A,1,2,2024-11-11 18:12:02.109828,100,100,2025-01-04 17:14:56.419830+00:00
32144,321,44,sunk cost fallacy,single-scenario,2_odd_numbers,gpt-4o,false,1.8,All,"Assume that you have spent $ michigan_value on a ticket for a weekend ski trip to Michigan. Several weeks later you buy a $ wisconsin_value ticket for a weekend ski trip to Wisconsin. You think you will enjoy the Wisconsin ski trip more than the Michigan ski trip. As you are putting your just-purchased Wisconsin ski trip ticket in your wallet, you notice that the Michigan ski trip and the Wisconsin ski trip are for the same weekend! It’s too late to sell either ticket, and you cannot return either one. You must use one ticket and not the other. Which ski trip will you go on? A) $ michigan_value ski trip to Michigan B) $ wisconsin_value ski trip to Wisconsin. __","{""michigan_value"": 485, ""wisconsin_value"": 485}",choice,A,1,2,2024-11-11 18:12:59.112725,100,100,2025-01-04 17:14:56.419830+00:00
